ResponseId,Variable group,Variable description,Variable options/statements,Value label,Value,Value_weighted,Question,Answer Option
R_vw5lNPmnoixd02d,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",Myself,Good,1,1.289559748,Q3,3
R_2ClBcpx3rFJeVIY,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",Myself,Neutral,1,1.289559748,Q3,3
R_2V2v9akQdhOiYoq,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",Myself,Neutral,1,1.289559748,Q3,3
R_215kVrHvsEmzH0m,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",Myself,Bad,1,1.289559748,Q3,3
R_8AiD9okLm0ntDq1,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",Myself,Good,1,1.289559748,Q3,3
R_3xG4BJyFFfqL1mh,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",Myself,Good,1,1.289559748,Q3,3
R_3RrzJ5LjxYGM1is,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",Myself,Neutral,1,1.289559748,Q3,3
R_ulJ2cou7uHGu2JP,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",Myself,Bad,1,1.22883561643836,Q3,3
R_1febafQeRTh55eR,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",Myself,Neutral,1,1.22883561643836,Q3,3
R_2TvilnKWVl8h6QN,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",Myself,Neutral,1,1.22883561643836,Q3,3
R_9STTIoqOqHCNSzD,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",Myself,Good,1,1.22883561643836,Q3,3
R_3kw9NOioDaatwJt,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",Myself,Very good,1,1.22883561643836,Q3,3
R_21ceN4Ppn0gT6he,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",Myself,Good,1,1.22883561643836,Q3,3
R_1JPYlDm5Ui6O1D4,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",Myself,Good,1,1.22883561643836,Q3,3
R_2OJEiT0yvMiAUPs,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",Myself,Bad,1,1.22883561643836,Q3,3
R_3Gfx25CL1UwhOot,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",Myself,Neutral,1,1.22883561643836,Q3,3
R_3CN8DtnIfjfBfwj,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",Myself,Neutral,1,1.22883561643836,Q3,3
R_r0grXSH05YsvZZL,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",Myself,Good,1,1.22883561643836,Q3,3
R_zcJoYRNFMR3LKJX,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",Myself,Good,1,1.22883561643836,Q3,3
R_3lDLX67m4T1b0rv,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",Myself,Neutral,1,1.02009950248756,Q3,3
R_Zq9j8PXMfrc3qNz,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",Myself,Good,1,1.02009950248756,Q3,3
R_1Q6hRPwOQ3Dgyhi,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",Myself,Good,1,1.02009950248756,Q3,3
R_tJSf9m6MADbr6P7,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",Myself,Good,1,1.02009950248756,Q3,3
